Date,Open,High,Low,Close,Volume,Adj Close
2012-02-14,3.68,3.71,3.57,3.58,2485800,3.58
2012-02-13,3.76,3.77,3.65,3.65,1725000,3.65
2012-02-10,3.78,3.78,3.71,3.72,1351400,3.72
2012-02-09,3.89,3.90,3.78,3.81,3038400,3.81
2012-02-08,3.72,3.85,3.71,3.82,3835700,3.82
2012-02-07,3.71,3.72,3.67,3.71,1468000,3.71
2012-02-06,3.75,3.76,3.69,3.69,776100,3.69
2012-02-03,3.68,3.76,3.64,3.74,2010400,3.74
2012-02-02,3.72,3.74,3.63,3.68,1805700,3.68
2012-02-01,3.67,3.72,3.64,3.72,1596500,3.72
2012-01-31,3.67,3.71,3.60,3.65,1682400,3.65
2012-01-30,3.74,3.74,3.67,3.67,967800,3.67
2012-01-27,3.77,3.82,3.72,3.74,1291100,3.74
2012-01-26,3.73,3.87,3.70,3.84,1859900,3.84
2012-01-25,3.84,3.85,3.65,3.69,2509000,3.69
2012-01-24,3.88,3.92,3.76,3.80,1570900,3.80
2012-01-23,3.83,3.95,3.81,3.91,2461500,3.91
2012-01-20,3.71,3.82,3.68,3.80,2195100,3.80
2012-01-19,3.61,3.68,3.61,3.68,858700,3.68
2012-01-18,3.63,3.67,3.61,3.62,698700,3.62
2012-01-17,3.69,3.69,3.61,3.67,789900,3.67
2012-01-16,3.65,3.66,3.61,3.64,820000,3.64
2012-01-13,3.77,3.77,3.65,3.69,760500,3.69
2012-01-12,3.73,3.79,3.69,3.72,993600,3.72
2012-01-11,3.80,3.80,3.67,3.70,1457300,3.70
2012-01-10,3.80,3.83,3.77,3.78,881300,3.78
2012-01-09,3.94,3.94,3.75,3.78,587200,3.78
2012-01-06,3.78,3.87,3.75,3.78,589900,3.78
2012-01-05,3.93,3.94,3.75,3.77,1174700,3.77
2012-01-04,3.99,3.99,3.90,3.93,889700,3.93
2012-01-03,4.04,4.04,3.89,3.97,928100,3.97
2012-01-02,3.94,4.01,3.88,4.00,1053200,4.00
