Date,Open,High,Low,Close,Volume,Adj Close
2012-07-03,47.17,48.23,47.17,48.00,210100,47.45
2012-07-02,47.60,47.67,46.39,47.34,186900,46.80
2012-06-29,46.00,47.66,45.06,47.10,346600,46.56
2012-06-28,43.53,43.77,42.28,43.72,219600,43.22
2012-06-27,42.32,43.21,41.63,43.12,201300,42.62
2012-06-26,42.27,43.51,41.56,41.82,170900,41.34
2012-06-25,43.60,43.60,42.21,42.58,153600,42.10
2012-06-22,42.30,44.09,42.30,43.88,117500,43.38
2012-06-21,43.10,43.86,42.42,42.62,150200,42.13
2012-06-20,42.12,43.62,41.81,43.54,241400,43.04
2012-06-19,40.85,42.01,40.23,41.89,171000,41.41
2012-06-18,42.00,42.08,40.41,41.03,161500,40.56
2012-06-15,40.83,41.58,40.69,41.31,439400,40.84
2012-06-14,39.51,40.79,39.46,40.67,233200,40.20
2012-06-13,40.51,40.70,39.20,39.63,560300,39.18
2012-06-12,40.44,41.28,40.19,40.56,246000,40.09
2012-06-11,42.25,43.97,40.21,40.40,565800,39.94
2012-06-08,40.56,41.63,40.15,41.39,260300,40.91
2012-06-07,41.21,42.22,40.84,41.09,198800,40.62
2012-06-06,41.00,41.61,40.58,41.22,2321500,40.74
2012-06-05,40.26,40.60,39.78,40.46,407800,40.00
2012-06-04,38.88,40.51,38.74,40.28,175900,39.81
2012-06-01,42.25,42.74,40.63,41.01,332500,39.00
2012-05-31,43.35,43.95,41.81,42.45,525200,40.37
2012-05-30,44.15,45.22,43.15,43.43,651200,41.30
2012-05-29,44.51,45.08,43.44,44.92,503000,42.72
2012-05-28,46.18,46.60,44.49,44.74,101800,42.54
2012-05-25,45.60,45.90,44.33,45.53,263200,43.30
2012-05-24,45.16,45.99,44.50,45.51,160400,43.28
2012-05-23,46.80,46.80,44.47,45.20,257200,42.98
2012-05-22,46.26,47.40,46.15,46.99,164200,44.69
2012-05-21,45.40,46.49,44.67,46.08,270800,43.81
2012-05-18,43.19,45.58,42.53,45.21,353700,42.99
